date_reg|product_code|customer_code|sold_quantity|fiscal_year
2019-12-01|A0118150104|90004062|11|2020
2019-12-01|A0118150104|90004063|4|2020
2019-12-01|A0118150104|90004064|20|2020
2019-12-01|A0118150104|90004066|17|2020
2019-12-01|A0118150104|90004067|15|2020
2019-12-01|A0118150104|90004068|8|2020
2019-12-01|A0118150104|90005159|36|2020
2019-12-01|A0118150104|90005160|79|2020
2019-12-01|A0118150104|90005162|66|2020
2019-12-01|A0118150104|90006156|18|2020
2019-12-01|A0118150104|90008164|49|2020
2019-12-01|A0118150104|90008166|118|2020
2019-12-01|A0118150104|90008167|30|2020
2019-12-01|A0118150104|90008168|47|2020
2019-12-01|A0118150104|90009127|6|2020
2019-12-01|A0118150104|90009128|39|2020
2019-12-01|A0118150104|90009130|36|2020
2019-12-01|A0118150104|90009131|25|2020
2019-12-01|A0118150104|90009132|11|2020
2019-12-01|A0118150104|90010044|22|2020
2019-12-01|A0118150104|90010046|6|2020
2019-12-01|A0118150104|90011186|21|2020
2019-12-01|A0118150104|90011187|14|2020
2019-12-01|A0118150104|90011188|78|2020
2019-12-01|A0118150104|90011190|17|2020
2019-12-01|A0118150104|90011191|72|2020
2019-12-01|A0118150104|90011192|51|2020
2019-12-01|A0118150104|90012034|28|2020
2019-12-01|A0118150104|90012035|18|2020
2019-12-01|A0118150104|90012036|11|2020
2019-12-01|A0118150104|90012038|44|2020
2019-12-01|A0118150104|90012039|13|2020
2019-12-01|A0118150104|90012040|41|2020
2019-12-01|A0118150104|90013116|33|2020
2019-12-01|A0118150104|90013118|27|2020
2019-12-01|A0118150104|90013119|10|2020
2019-12-01|A0118150104|90013120|55|2020
2019-12-01|A0118150104|90013122|49|2020
2019-12-01|A0118150104|90013123|28|2020
2019-12-01|A0118150104|90013124|6|2020
2019-12-01|A0118150104|90014135|24|2020
2019-12-01|A0118150104|90014136|39|2020
2019-12-01|A0118150104|90014138|15|2020
2019-12-01|A0118150104|90014139|16|2020
2019-12-01|A0118150104|90014140|8|2020
2019-12-01|A0118150104|90015144|36|2020
2019-12-01|A0118150104|90015146|12|2020
2019-12-01|A0118150104|90015147|11|2020
2019-12-01|A0118150104|90015148|28|2020
2019-12-01|A0118150104|90015150|33|2020
2019-12-01|A0118150104|90016171|7|2020
2019-12-01|A0118150104|90016172|25|2020
2019-12-01|A0118150104|90016174|36|2020
2019-12-01|A0118150104|90016175|15|2020
2019-12-01|A0118150104|90016176|19|2020
2019-12-01|A0118150104|90017050|37|2020
2019-12-01|A0118150104|90017051|10|2020
2019-12-01|A0118150104|90017052|16|2020
2019-12-01|A0118150104|90017054|22|2020
2019-12-01|A0118150104|90017055|37|2020
2019-12-01|A0118150104|90017056|27|2020
2019-12-01|A0118150104|90017058|37|2020
2019-12-01|A0118150104|90017059|25|2020
2019-12-01|A0118150104|90018106|3|2020
2019-12-01|A0118150104|90018107|15|2020
2019-12-01|A0118150104|90018108|14|2020
2019-12-01|A0118150104|90018110|6|2020
2019-12-01|A0118150104|90018111|10|2020
2019-12-01|A0118150104|90018112|3|2020
2019-12-01|A0118150104|90018114|2|2020
2019-12-01|A0118150104|90019200|3|2020
2019-12-01|A0118150104|90019202|2|2020
2019-12-01|A0118150104|90019203|4|2020
2019-12-01|A0118150104|90020099|1|2020
2019-12-01|A0118150104|90020100|2|2020
2019-12-01|A0118150104|90020102|2|2020
2019-12-01|A0118150104|90020103|1|2020
2019-12-01|A0118150104|90021086|20|2020
2019-12-01|A0118150104|90021087|83|2020
2019-12-01|A0118150104|90021088|67|2020
2019-12-01|A0118150104|90021090|27|2020
2019-12-01|A0118150104|90021091|64|2020
2019-12-01|A0118150104|90021092|68|2020
2019-12-01|A0118150104|90021094|41|2020
2019-12-01|A0118150104|90021095|71|2020
2019-12-01|A0118150104|90022071|196|2020
2019-12-01|A0118150104|90022072|148|2020
2019-12-01|A0118150104|90022074|51|2020
2019-12-01|A0118150104|90022075|233|2020
2019-12-01|A0118150104|90022076|210|2020
2019-12-01|A0118150104|90022078|27|2020
2019-12-01|A0118150104|90022079|150|2020
2019-12-01|A0118150104|90022080|166|2020
2019-12-01|A0118150104|90022082|130|2020
2019-12-01|A0118150104|90022083|27|2020
2019-12-01|A0118150104|90023022|85|2020
2019-12-01|A0118150104|90023023|112|2020
2019-12-01|A0118150104|90023024|30|2020
2019-12-01|A0118150104|90023026|64|2020
2019-12-01|A0118150104|90023027|105|2020
2019-12-01|A0118150104|90023028|50|2020
2019-12-01|A0118150104|90023030|92|2020
2019-12-01|A0118150104|90024183|3|2020
2019-12-01|A0118150104|90024184|3|2020
2019-12-01|A0118150104|90027207|14|2020
2020-01-01|A0118150104|70002017|92|2020
2020-01-01|A0118150104|70002018|78|2020
2020-01-01|A0118150104|70003181|66|2020
2020-01-01|A0118150104|70003182|36|2020
2020-01-01|A0118150104|70004069|6|2020
2020-01-01|A0118150104|70004070|10|2020
2020-01-01|A0118150104|70005163|7|2020
2020-01-01|A0118150104|70006157|46|2020
2020-01-01|A0118150104|70006158|21|2020
2020-01-01|A0118150104|70007198|11|2020
2020-01-01|A0118150104|70007199|98|2020
2020-01-01|A0118150104|70008169|62|2020
2020-01-01|A0118150104|70008170|59|2020
2020-01-01|A0118150104|70009133|9|2020
2020-01-01|A0118150104|70009134|6|2020
2020-01-01|A0118150104|70010047|23|2020
2020-01-01|A0118150104|70011193|23|2020
2020-01-01|A0118150104|70011194|22|2020
2020-01-01|A0118150104|70012042|4|2020
2020-01-01|A0118150104|70012043|21|2020
2020-01-01|A0118150104|70013125|30|2020
2020-01-01|A0118150104|70013126|19|2020
2020-01-01|A0118150104|70014142|11|2020
2020-01-01|A0118150104|70014143|9|2020
2020-01-01|A0118150104|70015151|16|2020
2020-01-01|A0118150104|70016177|5|2020
2020-01-01|A0118150104|70016178|24|2020
2020-01-01|A0118150104|70018115|7|2020
2020-01-01|A0118150104|70022085|14|2020
2020-01-01|A0118150104|70023031|56|2020
2020-01-01|A0118150104|70026206|9|2020
2020-01-01|A0118150104|80001019|180|2020
2020-01-01|A0118150104|80006154|58|2020
2020-01-01|A0118150104|80006155|52|2020
2020-01-01|A0118150104|80007195|153|2020
2020-01-01|A0118150104|90001021|18|2020
2020-01-01|A0118150104|90002001|109|2020
2020-01-01|A0118150104|90002002|23|2020
2020-01-01|A0118150104|90002003|122|2020
2020-01-01|A0118150104|90002005|92|2020
2020-01-01|A0118150104|90002006|43|2020
2020-01-01|A0118150104|90002007|21|2020
2020-01-01|A0118150104|90002009|143|2020
2020-01-01|A0118150104|90002010|36|2020
2020-01-01|A0118150104|90002011|134|2020
2020-01-01|A0118150104|90002013|22|2020
2020-01-01|A0118150104|90002014|20|2020
2020-01-01|A0118150104|90002015|39|2020
2020-01-01|A0118150104|90003179|9|2020
2020-01-01|A0118150104|90004061|5|2020
2020-01-01|A0118150104|90004062|6|2020
2020-01-01|A0118150104|90004063|8|2020
2020-01-01|A0118150104|90004065|7|2020
2020-01-01|A0118150104|90004066|3|2020
2020-01-01|A0118150104|90004067|5|2020
2020-01-01|A0118150104|90005159|27|2020
2020-01-01|A0118150104|90005161|38|2020
2020-01-01|A0118150104|90005162|10|2020
2020-01-01|A0118150104|90006153|65|2020
2020-01-01|A0118150104|90007197|95|2020
2020-01-01|A0118150104|90008165|17|2020
2020-01-01|A0118150104|90008166|62|2020
2020-01-01|A0118150104|90008167|74|2020
2020-01-01|A0118150104|90009127|9|2020
2020-01-01|A0118150104|90009129|15|2020
2020-01-01|A0118150104|90009130|5|2020
2020-01-01|A0118150104|90009131|19|2020
2020-01-01|A0118150104|90010045|6|2020
2020-01-01|A0118150104|90010046|8|2020
2020-01-01|A0118150104|90011185|44|2020
2020-01-01|A0118150104|90011186|28|2020
2020-01-01|A0118150104|90011187|19|2020
2020-01-01|A0118150104|90011189|7|2020
2020-01-01|A0118150104|90011190|29|2020
2020-01-01|A0118150104|90011191|39|2020
2020-01-01|A0118150104|90012033|9|2020
2020-01-01|A0118150104|90012034|8|2020
2020-01-01|A0118150104|90012035|26|2020
2020-01-01|A0118150104|90012037|15|2020
2020-01-01|A0118150104|90012038|7|2020
2020-01-01|A0118150104|90012039|29|2020
2020-01-01|A0118150104|90012041|6|2020
2020-01-01|A0118150104|90013117|20|2020
2020-01-01|A0118150104|90013118|17|2020
2020-01-01|A0118150104|90013119|30|2020
2020-01-01|A0118150104|90013121|4|2020
2020-01-01|A0118150104|90013122|28|2020
2020-01-01|A0118150104|90013123|12|2020
2020-01-01|A0118150104|90014135|24|2020
2020-01-01|A0118150104|90014137|13|2020
2020-01-01|A0118150104|90014138|23|2020
2020-01-01|A0118150104|90014139|15|2020
2020-01-01|A0118150104|90014141|15|2020
2020-01-01|A0118150104|90015145|20|2020
2020-01-01|A0118150104|90015146|18|2020
2020-01-01|A0118150104|90015147|13|2020
2020-01-01|A0118150104|90015149|18|2020
2020-01-01|A0118150104|90015150|11|2020
2020-01-01|A0118150104|90016171|17|2020
2020-01-01|A0118150104|90016173|21|2020
2020-01-01|A0118150104|90016174|7|2020
2020-01-01|A0118150104|90016175|4|2020
2020-01-01|A0118150104|90017049|5|2020
2020-01-01|A0118150104|90017050|13|2020
2020-01-01|A0118150104|90017051|21|2020
2020-01-01|A0118150104|90017053|9|2020
2020-01-01|A0118150104|90017054|24|2020
2020-01-01|A0118150104|90017055|12|2020
2020-01-01|A0118150104|90017057|19|2020
2020-01-01|A0118150104|90017058|13|2020
2020-01-01|A0118150104|90017059|20|2020
2020-01-01|A0118150104|90018105|12|2020
2020-01-01|A0118150104|90018106|12|2020
2020-01-01|A0118150104|90018107|9|2020
2020-01-01|A0118150104|90018109|4|2020
2020-01-01|A0118150104|90018110|12|2020
2020-01-01|A0118150104|90018111|5|2020
2020-01-01|A0118150104|90018113|9|2020
2020-01-01|A0118150104|90018114|4|2020
2020-01-01|A0118150104|90019201|2|2020
2020-01-01|A0118150104|90019202|1|2020
2020-01-01|A0118150104|90019203|1|2020
2020-01-01|A0118150104|90020097|1|2020
2020-01-01|A0118150104|90020098|1|2020
2020-01-01|A0118150104|90020099|1|2020
2020-01-01|A0118150104|90020101|1|2020
2020-01-01|A0118150104|90020102|1|2020
2020-01-01|A0118150104|90021086|26|2020
2020-01-01|A0118150104|90021087|12|2020
2020-01-01|A0118150104|90021089|35|2020
2020-01-01|A0118150104|90021090|39|2020
2020-01-01|A0118150104|90021091|17|2020
2020-01-01|A0118150104|90021093|27|2020
2020-01-01|A0118150104|90021094|12|2020
2020-01-01|A0118150104|90021095|8|2020
2020-01-01|A0118150104|90022071|54|2020
2020-01-01|A0118150104|90022073|51|2020
2020-01-01|A0118150104|90022074|163|2020
2020-01-01|A0118150104|90022075|75|2020
2020-01-01|A0118150104|90022077|62|2020
2020-01-01|A0118150104|90022078|39|2020
2020-01-01|A0118150104|90022079|18|2020
2020-01-01|A0118150104|90022081|66|2020
2020-01-01|A0118150104|90022082|76|2020
2020-01-01|A0118150104|90022083|50|2020
2020-01-01|A0118150104|90023022|8|2020
2020-01-01|A0118150104|90023023|78|2020
2020-01-01|A0118150104|90023025|49|2020
2020-01-01|A0118150104|90023026|58|2020
2020-01-01|A0118150104|90023027|29|2020
2020-01-01|A0118150104|90023029|47|2020
2020-01-01|A0118150104|90023030|43|2020
2020-01-01|A0118150104|90024183|2|2020
2020-01-01|A0118150104|90026205|11|2020
2020-01-01|A0118150104|90027207|17|2020
2020-02-01|A0118150104|70002017|96|2020
2020-02-01|A0118150104|70002018|153|2020
2020-02-01|A0118150104|70003181|81|2020
2020-02-01|A0118150104|70003182|24|2020
2020-02-01|A0118150104|70004069|10|2020
2020-02-01|A0118150104|70004070|10|2020
2020-02-01|A0118150104|70006157|10|2020
2020-02-01|A0118150104|70006158|53|2020
2020-02-01|A0118150104|70007198|17|2020
2020-02-01|A0118150104|70008169|75|2020
2020-02-01|A0118150104|70008170|16|2020
2020-02-01|A0118150104|70009133|11|2020
2020-02-01|A0118150104|70009134|20|2020
2020-02-01|A0118150104|70010048|9|2020
2020-02-01|A0118150104|70011193|39|2020
2020-02-01|A0118150104|70011194|44|2020
2020-02-01|A0118150104|70012042|26|2020
2020-02-01|A0118150104|70013125|30|2020
2020-02-01|A0118150104|70013126|29|2020
2020-02-01|A0118150104|70014142|14|2020
2020-02-01|A0118150104|70015152|14|2020
2020-02-01|A0118150104|70016177|7|2020
2020-02-01|A0118150104|70016178|16|2020
2020-02-01|A0118150104|70017060|24|2020
2020-02-01|A0118150104|70019204|2|2020
2020-02-01|A0118150104|70020104|1|2020
2020-02-01|A0118150104|70021096|43|2020
2020-02-01|A0118150104|70022084|128|2020
2020-02-01|A0118150104|70022085|51|2020
2020-02-01|A0118150104|70023032|19|2020
2020-02-01|A0118150104|70026206|16|2020
2020-02-01|A0118150104|70027208|20|2020
2020-02-01|A0118150104|80006154|162|2020
2020-02-01|A0118150104|80007196|384|2020
2020-02-01|A0118150104|90001020|37|2020
2020-02-01|A0118150104|90001021|8|2020
2020-02-01|A0118150104|90002001|55|2020
2020-02-01|A0118150104|90002002|169|2020
2020-02-01|A0118150104|90002004|157|2020
2020-02-01|A0118150104|90002005|126|2020
2020-02-01|A0118150104|90002006|39|2020
2020-02-01|A0118150104|90002008|39|2020
2020-02-01|A0118150104|90002009|208|2020
2020-02-01|A0118150104|90002010|87|2020
2020-02-01|A0118150104|90002012|58|2020
2020-02-01|A0118150104|90002013|45|2020
2020-02-01|A0118150104|90002014|125|2020
2020-02-01|A0118150104|90002016|119|2020
2020-02-01|A0118150104|90003180|8|2020
2020-02-01|A0118150104|90004061|2|2020
2020-02-01|A0118150104|90004062|3|2020
2020-02-01|A0118150104|90004064|5|2020
2020-02-01|A0118150104|90004065|7|2020
2020-02-01|A0118150104|90004066|1|2020
2020-02-01|A0118150104|90004068|5|2020
2020-02-01|A0118150104|90005160|31|2020
2020-02-01|A0118150104|90005161|25|2020
2020-02-01|A0118150104|90005162|16|2020
2020-02-01|A0118150104|90006153|7|2020
2020-02-01|A0118150104|90006156|12|2020
2020-02-01|A0118150104|90007197|36|2020
2020-02-01|A0118150104|90008164|39|2020
2020-02-01|A0118150104|90008165|51|2020
2020-02-01|A0118150104|90008166|19|2020
2020-02-01|A0118150104|90008168|58|2020
2020-02-01|A0118150104|90009128|21|2020
2020-02-01|A0118150104|90009129|18|2020
2020-02-01|A0118150104|90009130|11|2020
2020-02-01|A0118150104|90009132|13|2020
2020-02-01|A0118150104|90010044|26|2020
2020-02-01|A0118150104|90010045|15|2020
2020-02-01|A0118150104|90010046|5|2020
2020-02-01|A0118150104|90011185|32|2020
2020-02-01|A0118150104|90011186|31|2020
2020-02-01|A0118150104|90011188|42|2020
2020-02-01|A0118150104|90011189|29|2020
2020-02-01|A0118150104|90011190|29|2020
2020-02-01|A0118150104|90011192|42|2020
2020-02-01|A0118150104|90012033|28|2020
2020-02-01|A0118150104|90012034|23|2020
2020-02-01|A0118150104|90012036|27|2020
2020-02-01|A0118150104|90012037|26|2020
2020-02-01|A0118150104|90012038|28|2020
2020-02-01|A0118150104|90012040|12|2020
2020-02-01|A0118150104|90012041|8|2020
2020-02-01|A0118150104|90013116|22|2020
2020-02-01|A0118150104|90013117|25|2020
2020-02-01|A0118150104|90013118|17|2020
2020-02-01|A0118150104|90013120|31|2020
2020-02-01|A0118150104|90013121|13|2020
2020-02-01|A0118150104|90013122|16|2020
2020-02-01|A0118150104|90013124|26|2020
2020-02-01|A0118150104|90014136|21|2020
2020-02-01|A0118150104|90014137|15|2020
2020-02-01|A0118150104|90014138|20|2020
2020-02-01|A0118150104|90014140|10|2020
2020-02-01|A0118150104|90014141|23|2020
2020-02-01|A0118150104|90015144|11|2020
2020-02-01|A0118150104|90015145|15|2020
2020-02-01|A0118150104|90015146|6|2020
2020-02-01|A0118150104|90015148|7|2020
2020-02-01|A0118150104|90015149|16|2020
2020-02-01|A0118150104|90015150|15|2020
2020-02-01|A0118150104|90016172|8|2020
2020-02-01|A0118150104|90016173|20|2020
2020-02-01|A0118150104|90016174|13|2020
2020-02-01|A0118150104|90016176|7|2020
2020-02-01|A0118150104|90017049|3|2020
2020-02-01|A0118150104|90017050|11|2020
2020-02-01|A0118150104|90017052|9|2020
2020-02-01|A0118150104|90017053|10|2020
2020-02-01|A0118150104|90017054|15|2020
2020-02-01|A0118150104|90017056|7|2020
2020-02-01|A0118150104|90017057|23|2020
2020-02-01|A0118150104|90017058|12|2020
2020-02-01|A0118150104|90018105|6|2020
2020-02-01|A0118150104|90018106|2|2020
2020-02-01|A0118150104|90018108|7|2020
2020-02-01|A0118150104|90018109|9|2020
2020-02-01|A0118150104|90018110|10|2020
2020-02-01|A0118150104|90018112|5|2020
2020-02-01|A0118150104|90018113|11|2020
2020-02-01|A0118150104|90018114|4|2020
2020-02-01|A0118150104|90019200|1|2020
2020-02-01|A0118150104|90019202|2|2020
2020-02-01|A0118150104|90020097|1|2020
2020-02-01|A0118150104|90020100|1|2020
2020-02-01|A0118150104|90020101|1|2020
2020-02-01|A0118150104|90020102|1|2020
2020-02-01|A0118150104|90021086|45|2020
2020-02-01|A0118150104|90021088|8|2020
2020-02-01|A0118150104|90021089|20|2020
2020-02-01|A0118150104|90021090|49|2020
2020-02-01|A0118150104|90021092|40|2020
2020-02-01|A0118150104|90021093|28|2020
2020-02-01|A0118150104|90021094|30|2020
2020-02-01|A0118150104|90022072|33|2020
2020-02-01|A0118150104|90022073|107|2020
2020-02-01|A0118150104|90022074|148|2020
2020-02-01|A0118150104|90022076|74|2020
2020-02-01|A0118150104|90022077|118|2020
2020-02-01|A0118150104|90022078|52|2020
2020-02-01|A0118150104|90022080|103|2020
2020-02-01|A0118150104|90022081|126|2020
2020-02-01|A0118150104|90022082|60|2020
2020-02-01|A0118150104|90023022|32|2020
2020-02-01|A0118150104|90023024|56|2020
2020-02-01|A0118150104|90023025|22|2020
2020-02-01|A0118150104|90023026|46|2020
2020-02-01|A0118150104|90023028|19|2020
2020-02-01|A0118150104|90023029|22|2020
2020-02-01|A0118150104|90023030|52|2020
2020-02-01|A0118150104|90024184|3|2020
2020-02-01|A0118150104|90025209|1|2020
2020-02-01|A0118150104|90026205|14|2020
2020-03-01|A0118150104|70002017|12|2020
2020-03-01|A0118150104|70003181|1|2020
2020-03-01|A0118150104|70005163|5|2020
2020-03-01|A0118150104|70006157|2|2020
2020-03-01|A0118150104|70007199|24|2020
2020-03-01|A0118150104|70008169|6|2020
2020-03-01|A0118150104|70009133|2|2020
2020-03-01|A0118150104|70010047|2|2020
2020-03-01|A0118150104|70010048|3|2020
2020-03-01|A0118150104|70011193|1|2020
2020-03-01|A0118150104|70012043|5|2020
2020-03-01|A0118150104|70013125|1|2020
2020-03-01|A0118150104|70014143|2|2020
2020-03-01|A0118150104|70015151|1|2020
2020-03-01|A0118150104|70015152|5|2020
2020-03-01|A0118150104|70017060|1|2020
2020-03-01|A0118150104|70018115|3|2020
2020-03-01|A0118150104|70019204|1|2020
2020-03-01|A0118150104|70021096|8|2020
2020-03-01|A0118150104|70022084|10|2020
2020-03-01|A0118150104|70022085|27|2020
2020-03-01|A0118150104|70023031|3|2020
2020-03-01|A0118150104|70023032|14|2020
2020-03-01|A0118150104|70027208|2|2020
2020-03-01|A0118150104|80001019|21|2020
2020-03-01|A0118150104|80006155|3|2020
2020-03-01|A0118150104|80007195|39|2020
2020-03-01|A0118150104|80007196|28|2020
2020-03-01|A0118150104|90001020|5|2020
2020-03-01|A0118150104|90001021|10|2020
2020-03-01|A0118150104|90002001|5|2020
2020-03-01|A0118150104|90002003|10|2020
2020-03-01|A0118150104|90002004|11|2020
2020-03-01|A0118150104|90002005|13|2020
2020-03-01|A0118150104|90002007|6|2020
2020-03-01|A0118150104|90002008|68|2020
2020-03-01|A0118150104|90002009|54|2020
2020-03-01|A0118150104|90002011|7|2020
2020-03-01|A0118150104|90002012|10|2020
2020-03-01|A0118150104|90002013|3|2020
2020-03-01|A0118150104|90002015|8|2020
2020-03-01|A0118150104|90002016|32|2020
2020-03-01|A0118150104|90003179|1|2020
2020-03-01|A0118150104|90003180|9|2020
2020-03-01|A0118150104|90004061|1|2020
2020-03-01|A0118150104|90004064|1|2020
2020-03-01|A0118150104|90004065|1|2020
2020-03-01|A0118150104|90004067|4|2020
2020-03-01|A0118150104|90005159|3|2020
2020-03-01|A0118150104|90005160|1|2020
2020-03-01|A0118150104|90005161|2|2020
2020-03-01|A0118150104|90006153|1|2020
2020-03-01|A0118150104|90006156|9|2020
2020-03-01|A0118150104|90007197|5|2020
2020-03-01|A0118150104|90008164|2|2020
2020-03-01|A0118150104|90008165|1|2020
2020-03-01|A0118150104|90008167|2|2020
2020-03-01|A0118150104|90008168|19|2020
2020-03-01|A0118150104|90009127|1|2020
2020-03-01|A0118150104|90009128|1|2020
2020-03-01|A0118150104|90009129|1|2020
2020-03-01|A0118150104|90009131|2|2020
2020-03-01|A0118150104|90009132|1|2020
2020-03-01|A0118150104|90010045|1|2020
2020-03-01|A0118150104|90011185|4|2020
2020-03-01|A0118150104|90011187|2|2020
2020-03-01|A0118150104|90011188|3|2020
2020-03-01|A0118150104|90011189|2|2020
2020-03-01|A0118150104|90011191|4|2020
2020-03-01|A0118150104|90011192|4|2020
2020-03-01|A0118150104|90012035|2|2020
2020-03-01|A0118150104|90012036|1|2020
2020-03-01|A0118150104|90012037|1|2020
2020-03-01|A0118150104|90012039|2|2020
2020-03-01|A0118150104|90012040|1|2020
2020-03-01|A0118150104|90012041|4|2020
2020-03-01|A0118150104|90013116|1|2020
2020-03-01|A0118150104|90013117|3|2020
2020-03-01|A0118150104|90013119|3|2020
2020-03-01|A0118150104|90013120|1|2020
2020-03-01|A0118150104|90013121|2|2020
2020-03-01|A0118150104|90013123|3|2020
2020-03-01|A0118150104|90013124|5|2020
2020-03-01|A0118150104|90014135|1|2020
2020-03-01|A0118150104|90014136|1|2020
2020-03-01|A0118150104|90014137|1|2020
2020-03-01|A0118150104|90014139|2|2020
2020-03-01|A0118150104|90014140|1|2020
2020-03-01|A0118150104|90014141|2|2020
2020-03-01|A0118150104|90015144|1|2020
2020-03-01|A0118150104|90015145|2|2020
2020-03-01|A0118150104|90015147|2|2020
2020-03-01|A0118150104|90015149|1|2020
2020-03-01|A0118150104|90016171|2|2020
2020-03-01|A0118150104|90016172|1|2020
2020-03-01|A0118150104|90016173|2|2020
2020-03-01|A0118150104|90016175|2|2020
2020-03-01|A0118150104|90016176|4|2020
2020-03-01|A0118150104|90017049|2|2020
2020-03-01|A0118150104|90017051|2|2020
2020-03-01|A0118150104|90017052|1|2020
2020-03-01|A0118150104|90017055|2|2020
2020-03-01|A0118150104|90017056|2|2020
2020-03-01|A0118150104|90017057|1|2020
2020-03-01|A0118150104|90017059|1|2020
2020-03-01|A0118150104|90018105|1|2020
2020-03-01|A0118150104|90018107|1|2020
2020-03-01|A0118150104|90018109|1|2020
2020-03-01|A0118150104|90018113|1|2020
2020-03-01|A0118150104|90019203|1|2020
2020-03-01|A0118150104|90021087|2|2020
2020-03-01|A0118150104|90021088|3|2020
2020-03-01|A0118150104|90021091|5|2020
2020-03-01|A0118150104|90021092|2|2020
2020-03-01|A0118150104|90021093|3|2020
2020-03-01|A0118150104|90021095|4|2020
2020-03-01|A0118150104|90022071|2|2020
2020-03-01|A0118150104|90022072|2|2020
2020-03-01|A0118150104|90022073|13|2020
2020-03-01|A0118150104|90022075|4|2020
2020-03-01|A0118150104|90022076|5|2020
2020-03-01|A0118150104|90022077|3|2020
2020-03-01|A0118150104|90022079|5|2020
2020-03-01|A0118150104|90022080|2|2020
2020-03-01|A0118150104|90022081|16|2020
2020-03-01|A0118150104|90022083|26|2020
2020-03-01|A0118150104|90023023|21|2020
2020-03-01|A0118150104|90023024|5|2020
2020-03-01|A0118150104|90023025|1|2020
2020-03-01|A0118150104|90023027|1|2020
2020-03-01|A0118150104|90023028|4|2020
2020-03-01|A0118150104|90023029|5|2020
2020-03-01|A0118150104|90026205|4|2020
2020-03-01|A0118150104|90027207|2|2020
2020-04-01|A0118150104|70002018|122|2020
2020-04-01|A0118150104|70003182|25|2020
2020-04-01|A0118150104|70004070|10|2020
2020-04-01|A0118150104|70005163|22|2020
2020-04-01|A0118150104|70006158|36|2020
2020-04-01|A0118150104|70007198|5|2020
2020-04-01|A0118150104|70007199|40|2020
2020-04-01|A0118150104|70008170|30|2020
2020-04-01|A0118150104|70009134|24|2020
2020-04-01|A0118150104|70010047|1|2020
2020-04-01|A0118150104|70010048|20|2020
2020-04-01|A0118150104|70011194|26|2020
2020-04-01|A0118150104|70012042|4|2020
2020-04-01|A0118150104|70012043|22|2020
2020-04-01|A0118150104|70013126|25|2020
2020-04-01|A0118150104|70014142|2|2020
2020-04-01|A0118150104|70014143|24|2020
2020-04-01|A0118150104|70015151|1|2020
2020-04-01|A0118150104|70015152|17|2020
2020-04-01|A0118150104|70016178|4|2020
2020-04-01|A0118150104|70017060|10|2020
2020-04-01|A0118150104|70018115|7|2020
2020-04-01|A0118150104|70019204|2|2020
2020-04-01|A0118150104|70020104|1|2020
2020-04-01|A0118150104|70021096|48|2020
2020-04-01|A0118150104|70022084|19|2020
2020-04-01|A0118150104|70023031|5|2020
2020-04-01|A0118150104|70023032|66|2020
2020-04-01|A0118150104|70026206|13|2020
2020-04-01|A0118150104|70027208|5|2020
2020-04-01|A0118150104|80001019|9|2020
2020-04-01|A0118150104|80006154|32|2020
2020-04-01|A0118150104|80006155|25|2020
2020-04-01|A0118150104|80007195|11|2020
2020-04-01|A0118150104|80007196|21|2020
2020-04-01|A0118150104|90001020|9|2020
2020-04-01|A0118150104|90002002|8|2020
2020-04-01|A0118150104|90002003|15|2020
2020-04-01|A0118150104|90002004|18|2020
2020-04-01|A0118150104|90002006|6|2020
2020-04-01|A0118150104|90002007|16|2020
2020-04-01|A0118150104|90002008|64|2020
2020-04-01|A0118150104|90002010|191|2020
2020-04-01|A0118150104|90002011|22|2020
2020-04-01|A0118150104|90002012|18|2020
2020-04-01|A0118150104|90002014|15|2020
2020-04-01|A0118150104|90002015|12|2020
2020-04-01|A0118150104|90002016|25|2020
2020-04-01|A0118150104|90003179|2|2020
2020-04-01|A0118150104|90003180|36|2020
2020-04-01|A0118150104|90004062|1|2020
2020-04-01|A0118150104|90004063|1|2020
2020-04-01|A0118150104|90004064|2|2020
2020-04-01|A0118150104|90004066|1|2020
2020-04-01|A0118150104|90004067|6|2020
2020-04-01|A0118150104|90004068|12|2020
2020-04-01|A0118150104|90005159|5|2020
2020-04-01|A0118150104|90005160|5|2020
2020-04-01|A0118150104|90005162|46|2020
2020-04-01|A0118150104|90006156|55|2020
2020-04-01|A0118150104|90008164|8|2020
2020-04-01|A0118150104|90008166|10|2020
2020-04-01|A0118150104|90008167|11|2020
2020-04-01|A0118150104|90008168|92|2020
2020-04-01|A0118150104|90009127|2|2020
2020-04-01|A0118150104|90009128|3|2020
2020-04-01|A0118150104|90009130|1|2020
2020-04-01|A0118150104|90009131|2|2020
2020-04-01|A0118150104|90009132|19|2020
2020-04-01|A0118150104|90010044|4|2020
2020-04-01|A0118150104|90010046|6|2020
2020-04-01|A0118150104|90011186|4|2020
2020-04-01|A0118150104|90011187|3|2020
2020-04-01|A0118150104|90011188|4|2020
2020-04-01|A0118150104|90011190|1|2020
2020-04-01|A0118150104|90011191|5|2020
2020-04-01|A0118150104|90011192|40|2020
2020-04-01|A0118150104|90012034|4|2020
2020-04-01|A0118150104|90012035|2|2020
2020-04-01|A0118150104|90012036|2|2020
2020-04-01|A0118150104|90012038|2|2020
2020-04-01|A0118150104|90012039|5|2020
2020-04-01|A0118150104|90012040|1|2020
2020-04-01|A0118150104|90013116|3|2020
2020-04-01|A0118150104|90013118|2|2020
2020-04-01|A0118150104|90013119|1|2020
